Author,UppercaseLetter,UppercaseLetter_pertokens,LowercaseLetter,LowercaseLetter_pertokens,TitlecaseLetter,TitlecaseLetter_pertokens,ModifierLetter,ModifierLetter_pertokens,OtherLetter,OtherLetter_pertokens,NonSpacingMark,NonSpacingMark_pertokens,SpacingCombiningMark,SpacingCombiningMark_pertokens,EnclosingMark,EnclosingMark_pertokens,DecimalDigitNumber,DecimalDigitNumber_pertokens,LetterNumber,LetterNumber_pertokens,OtherNumber,OtherNumber_pertokens,SpaceSeparator,SpaceSeparator_pertokens,LineSeparator,LineSeparator_pertokens,ParagraphSeparator,ParagraphSeparator_pertokens,Control,Control_pertokens,Format,Format_pertokens,Surrogate,Surrogate_pertokens,PrivateUse,PrivateUse_pertokens,ConnectorPunctuation,ConnectorPunctuation_pertokens,DashPunctuation,DashPunctuation_pertokens,OpenPunctuation,OpenPunctuation_pertokens,ClosePunctuation,ClosePunctuation_pertokens,InitialQuotePunctuation,InitialQuotePunctuation_pertokens,FinalQuotePunctuation,FinalQuotePunctuation_pertokens,OtherPunctuation,OtherPunctuation_pertokens,MathSymbol,MathSymbol_pertokens,CurrencySymbol,CurrencySymbol_pertokens,ModifierSymbol,ModifierSymbol_pertokens,OtherSymbol,OtherSymbol_pertokens,OtherNotAssigned,OtherNotAssigned_pertokens,Toperror,Righterror,Downerror,Lefterror,Misspellratio,Tokens
95, 7,0.368,73,3.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.211,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.286,19
96, 43,0.105,1443,3.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004,411
96, 24,0.079,1470,4.851,0,0,0,0,0,0,0,0,0,0,0,0,3,0.01,0,0,0,0,312,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,0,0,0,0,34,0.112,0,0,0,0,0,0,0,0,0,0,5,58,3,55,0.88,303
96, 12,0.145,298,3.59,0,0,0,0,0,0,0,0,0,0,0,0,6,0.072,0,0,0,0,108,1.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.036,0,0,0,0,0,0,0,0,10,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
96, 25,0.107,834,3.564,0,0,0,0,0,0,0,0,0,0,0,0,4,0.017,0,0,0,0,231,0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,1,0.004,0,0,0,0,40,0.171,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032,234
96, 34,0.075,1682,3.713,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,0,0,0,0,447,0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011,2,0.004,2,0.004,1,0.002,16,0.035,41,0.091,1,0.002,0,0,0,0,0,0,0,0,1,1,0,1,0.023,453
96, 18,0.064,991,3.539,0,0,0,0,0,0,0,0,0,0,0,0,4,0.014,0,0,0,0,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.132,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.011,280
96, 20,0.101,752,3.779,0,0,0,0,0,0,0,0,0,0,0,0,3,0.015,0,0,0,0,211,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,1,0.005,0,0,0,0,28,0.141,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.014,199
96, 51,0.094,2019,3.711,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,526,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.02,3,0.006,3,0.006,0,0,0,0,71,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,544
96, 17,0.315,164,3.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.118,54
96, 12,0.145,452,5.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,13,0.157,0,0,0,0,0,0,0,0,0,0,1,15,4,23,0.917,83
96, 14,0.047,1440,4.816,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,304,1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.01,1,0.003,2,0.007,0,0,0,0,35,0.117,0,0,0,0,0,0,0,0,0,0,6,74,6,68,0.871,299
96, 6,0.043,647,4.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,1,0.007,1,0.007,14,0.1,0,0,0,0,0,0,0,0,0,0,1,23,3,22,0.92,140
96, 4,0.07,311,5.456,0,0,0,0,0,0,0,0,0,0,0,0,3,0.053,0,0,0,0,83,1.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018,0,0,0,0,0,0,1,0.018,7,0.123,0,0,0,0,0,0,0,0,0,0,1,21,3,15,0.917,57
96, 29,0.103,1402,4.989,0,0,0,0,0,0,0,0,0,0,0,0,3,0.011,0,0,0,0,299,1.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.018,2,0.007,2,0.007,0,0,1,0.004,33,0.117,0,0,0,0,0,0,0,0,0,0,1,62,4,62,0.871,281
96, 14,0.051,1401,5.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.022,0,0,0,0,0,0,0,0,27,0.097,0,0,0,0,0,0,0,0,0,0,7,63,5,65,0.899,277
97, 6,0.118,174,3.412,0,0,0,0,0,0,0,0,0,0,0,0,5,0.098,0,0,0,0,61,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.216,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.029,51
97, 64,0.141,1593,3.509,0,0,0,0,0,0,0,0,0,0,0,0,7,0.015,0,0,0,0,444,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011,3,0.007,6,0.013,0,0,0,0,62,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,454
97, 14,0.103,491,3.61,0,0,0,0,0,0,0,0,0,0,0,0,25,0.184,0,0,0,0,142,1.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,0.007,0,0,0,0,25,0.184,0,0,4,0.029,0,0,0,0,0,0,0,2,0,0,0.02,136
97, 5,0.077,229,3.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.062,0,0,0,0,0,0,0,0,12,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,65
97, 59,0.263,769,3.433,0,0,0,0,0,0,0,0,0,0,0,0,17,0.076,0,0,0,0,214,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.013,2,0.009,5,0.022,0,0,0,0,37,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,224
97, 51,0.302,573,3.391,0,0,0,0,0,0,0,0,0,0,0,0,10,0.059,0,0,0,0,162,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.03,2,0.012,4,0.024,0,0,0,0,24,0.142,0,0,1,0.006,0,0,0,0,0,0,0,0,0,0,0,169
97, 59,0.163,1304,3.592,0,0,0,0,0,0,0,0,0,0,0,0,14,0.039,0,0,0,0,350,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.017,4,0.011,4,0.011,0,0,0,0,39,0.107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.032,363
97, 34,0.117,1105,3.797,0,0,0,0,0,0,0,0,0,0,0,0,19,0.065,0,0,0,0,289,0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.038,3,0.01,3,0.01,0,0,0,0,40,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,291
97, 18,0.106,618,3.635,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,2,0.012,2,0.012,0,0,0,0,28,0.165,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.017,170
97, 8,0.056,540,3.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,1,0.007,1,0.007,0,0,0,0,22,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
97, 16,0.137,414,3.538,0,0,0,0,0,0,0,0,0,0,0,0,4,0.034,0,0,0,0,120,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,2,0.017,0,0,0,0,21,0.179,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.026,117
97, 15,0.116,409,3.171,0,0,0,0,0,0,0,0,0,0,0,0,4,0.031,0,0,0,0,130,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.023,1,0.008,1,0.008,0,0,0,0,23,0.178,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.038,129
97, 23,0.143,605,3.758,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,166,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.037,1,0.006,1,0.006,0,0,0,0,27,0.168,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.017,161
97, 12,0.15,267,3.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,18,0.225,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.019,80
97, 35,0.13,992,3.688,0,0,0,0,0,0,0,0,0,0,0,0,17,0.063,0,0,0,0,260,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,3,0.011,3,0.011,0,0,0,0,51,0.19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.032,269
98, 3,0.176,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
98, 0,0,23,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
98, 12,0.19,137,2.175,0,0,0,0,0,0,0,0,0,0,0,0,3,0.048,0,0,0,0,68,1.079,0,0,0,0,0,0,0,0,0,0,0,0,2,0.032,0,0,1,0.016,3,0.048,0,0,0,0,22,0.349,0,0,0,0,2,0.032,0,0,0,0,0,0,0,0,0.027,63
98, 3,0.429,12,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,7
98, 1,0.018,150,2.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.036,0,0,0,0,18,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,55
98, 31,0.112,917,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,2,0.007,0,0,0,0,57,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,277
98, 3,0.188,40,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
98, 21,0.108,589,3.036,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,178,0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,2,0.01,0,0,0,0,59,0.304,0,0,0,0,1,0.005,0,0,0,0,0,0,0,1,0.017,194
98, 5,0.063,287,3.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,0,0,15,0.19,0,0,0,0,1,0.013,0,0,0,0,0,3,0,0,0.113,79
98, 2,0.1,57,2.85,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,39,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,7,0.35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.214,20
98, 1,0.036,72,2.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036,1,0.036,0,0,0,0,7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,28
98, 1,0.045,64,2.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045,0,0,0,0,10,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
98, 13,0.134,241,2.485,0,0,0,0,0,0,0,0,0,0,0,0,4,0.041,0,0,0,0,100,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,30,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
98, 4,0.105,91,2.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026,3,0.079,0,0,0,0,12,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,38
98, 9,0.209,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.186,0,0,0,0,6,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.158,43
10, 0,0,1110,4.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,275
10, 0,0,4627,3.675,0,0,0,0,0,0,0,0,0,0,0,0,5,0.004,0,0,0,0,1256,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.002,4,0.003,3,0.002,0,0,0,0,175,0.139,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0.007,1259
10, 0,0,55,2.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.526,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,19
10, 0,0,1336,3.63,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,0,0,0,0,366,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,3,0.008,0,0,0,0,74,0.201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.016,368
10, 0,0,2028,3.577,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,0,0,0,0,567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,3,0.005,0,0,0,0,109,0.192,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.021,567
10, 4,0.008,1852,3.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,111,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.018,521
10, 0,0,1888,3.695,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,512,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,89,0.174,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.011,511
10, 0,0,1521,3.665,0,0,0,0,0,0,0,0,0,0,0,0,5,0.012,0,0,0,0,419,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,71,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,415
10, 8,0.013,2295,3.631,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,0,0,0,0,626,0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,2,0.003,3,0.005,0,0,0,0,114,0.18,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0.023,632
10, 0,0,2154,3.707,0,0,0,0,0,0,0,0,0,0,0,0,6,0.01,0,0,0,0,565,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,103,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,581
10, 0,0,1954,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,516,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,100,0.192,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.024,521
10, 0,0,850,3.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,34,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,236
10, 0,0,440,3.548,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,0,0,119,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,2,0.016,0,0,0,0,31,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.012,124
10, 2,0.004,1678,3.737,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,83,0.185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007,449
10, 6,0.01,2212,3.626,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007,0,0,0,0,590,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,1,0.002,1,0.002,0,0,0,0,117,0.192,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,610
10, 31,0.144,686,3.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,1,0.005,0,0,0,0,31,0.144,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.007,215
10, 167,0.77,648,2.986,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,0,0,0,0,196,0.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.097,217
10, 23,0.143,490,3.043,0,0,0,0,0,0,0,0,0,0,0,0,9,0.056,0,0,0,0,166,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,31,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,161
10, 13,0.206,228,3.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.19,0,0,0,0,0,0,0,0,0,0,1,5,1,7,0.095,63
10, 31,0.161,701,3.632,0,0,0,0,0,0,0,0,0,0,0,0,8,0.041,0,0,0,0,202,1.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,1,0.005,0,0,0,0,48,0.249,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0.032,193
10, 3,0.158,66,3.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
10, 45,0.165,950,3.493,0,0,0,0,0,0,0,0,0,0,0,0,6,0.022,0,0,0,0,275,1.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.037,0,0,0,0,0,0,0,0,50,0.184,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.015,272
10, 27,0.085,1269,3.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,44,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
10, 60,0.149,1372,3.413,0,0,0,0,0,0,0,0,0,0,0,0,7,0.017,0,0,0,0,391,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,1,0.002,1,0.002,0,0,0,0,67,0.167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008,402
10, 7,0.099,253,3.563,0,0,0,0,0,0,0,0,0,0,0,0,2,0.028,0,0,0,0,80,1.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.225,0,0,0,0,0,0,0,0,14,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.364,71
10, 555,0.153,12796,3.523,0,0,0,0,0,0,0,0,0,0,0,0,73,0.02,0,0,0,0,3163,0.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.022,11,0.003,11,0.003,0,0,0,0,803,0.221,1,0,2,0.001,0,0,0,0,0,0,4,18,0,19,0.045,3632
10, 23,0.158,527,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,1,0.007,1,0.007,0,0,0,0,24,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,146
10, 35,0.292,364,3.033,0,0,0,0,0,0,0,0,0,0,0,0,11,0.092,0,0,0,0,136,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,1,0.008,0,0,0,0,33,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,120
10, 8,0.136,194,3.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017,0,0,0,0,0,0,0,0,13,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
10, 35,0.116,1049,3.474,0,0,0,0,0,0,0,0,0,0,0,0,9,0.03,0,0,0,0,362,1.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.023,0,0,0,0,0,0,0,0,50,0.166,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0,302
10, 12,0.152,314,3.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.013,0,0,0,0,14,0.177,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.036,79
10, 45,0.177,859,3.382,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,0,0,0,0,263,1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,1,0.004,1,0.004,0,0,0,0,52,0.205,0,0,1,0.004,0,0,0,0,0,0,0,2,0,0,0.029,254
10, 28,0.106,966,3.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,45,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.032,263
10, 48,0.206,799,3.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,2,0.009,2,0.009,0,0,0,0,40,0.172,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.018,233
10, 45,0.221,726,3.559,0,0,0,0,0,0,0,0,0,0,0,0,5,0.025,0,0,0,0,225,1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,1,0.005,0,0,0,0,36,0.176,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.043,204
10, 36,0.245,522,3.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0,34,0.231,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01,147
10, 34,0.234,513,3.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,0.007,0,0,0,0,29,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
10, 40,0.18,753,3.392,0,0,0,0,0,0,0,0,0,0,0,0,8,0.036,0,0,0,0,206,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,0,0,0,0,0,0,0,0,77,0.347,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0.177,222
10, 39,0.198,700,3.553,0,0,0,0,0,0,0,0,0,0,0,0,6,0.03,0,0,0,0,210,1.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.015,0,0,0,0,0,0,0,0,48,0.244,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.039,197
10, 141,1.932,177,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.027,0,0,0,0,0,0,0,0,12,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,73
10, 66,0.28,794,3.364,0,0,0,0,0,0,0,0,0,0,0,0,15,0.064,0,0,0,0,250,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,1,0.004,1,0.004,0,0,0,0,42,0.178,0,0,0,0,0,0,0,0,0,0,1,14,1,9,0.094,236
10, 6,0.087,204,2.957,0,0,0,0,0,0,0,0,0,0,0,0,2,0.029,0,0,0,0,85,1.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.087,1,0.014,1,0.014,0,0,0,0,7,0.101,6,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,69
