Author,UppercaseLetter,UppercaseLetter_pertokens,LowercaseLetter,LowercaseLetter_pertokens,TitlecaseLetter,TitlecaseLetter_pertokens,ModifierLetter,ModifierLetter_pertokens,OtherLetter,OtherLetter_pertokens,NonSpacingMark,NonSpacingMark_pertokens,SpacingCombiningMark,SpacingCombiningMark_pertokens,EnclosingMark,EnclosingMark_pertokens,DecimalDigitNumber,DecimalDigitNumber_pertokens,LetterNumber,LetterNumber_pertokens,OtherNumber,OtherNumber_pertokens,SpaceSeparator,SpaceSeparator_pertokens,LineSeparator,LineSeparator_pertokens,ParagraphSeparator,ParagraphSeparator_pertokens,Control,Control_pertokens,Format,Format_pertokens,Surrogate,Surrogate_pertokens,PrivateUse,PrivateUse_pertokens,ConnectorPunctuation,ConnectorPunctuation_pertokens,DashPunctuation,DashPunctuation_pertokens,OpenPunctuation,OpenPunctuation_pertokens,ClosePunctuation,ClosePunctuation_pertokens,InitialQuotePunctuation,InitialQuotePunctuation_pertokens,FinalQuotePunctuation,FinalQuotePunctuation_pertokens,OtherPunctuation,OtherPunctuation_pertokens,MathSymbol,MathSymbol_pertokens,CurrencySymbol,CurrencySymbol_pertokens,ModifierSymbol,ModifierSymbol_pertokens,OtherSymbol,OtherSymbol_pertokens,OtherNotAssigned,OtherNotAssigned_pertokens,Toperror,Righterror,Downerror,Lefterror,Misspellratio,Tokens
12, 92,0.148,2110,3.403,0,0,0,0,0,0,0,0,0,0,0,0,16,0.026,0,0,0,0,610,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,88,0.142,0,0,2,0.003,0,0,0,0,0,0,0,1,0,1,0.005,620
12, 87,0.199,1545,3.535,0,0,0,0,0,0,0,0,0,0,0,0,10,0.023,0,0,0,0,439,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,5,0.011,5,0.011,0,0,0,0,59,0.135,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0.034,437
12, 66,0.09,2557,3.469,0,0,0,0,0,0,0,0,0,0,0,0,62,0.084,0,0,0,0,719,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,4,0.005,4,0.005,0,0,0,0,114,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,737
12, 157,0.154,3725,3.645,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,975,0.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.01,0,0,0,0,0,0,0,0,162,0.159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003,1022
12, 42,0.095,1494,3.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,61,0.139,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.023,440
12, 188,0.141,4925,3.684,0,0,0,0,0,0,0,0,0,0,0,0,10,0.007,0,0,0,0,1248,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.016,1,0.001,1,0.001,0,0,0,0,220,0.165,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.025,1337
12, 13,0.111,394,3.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,1,0.009,0,0,0,0,20,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
12, 19,0.134,490,3.451,0,0,0,0,0,0,0,0,0,0,0,0,3,0.021,0,0,0,0,148,1.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,0.007,0,0,0,0,18,0.127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.038,142
12, 32,0.356,317,3.522,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022,0,0,0,0,102,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.144,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.111,90
12, 4,0.118,129,3.794,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029,0,0,0,0,49,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,34
12, 7,0.149,188,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,47
12, 7,0.163,165,3.837,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,0,0,51,1.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023,2,0.047,0,0,0,0,7,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,43
12, 33,0.124,812,3.041,0,0,0,0,0,0,0,0,0,0,0,0,13,0.049,0,0,0,0,259,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.318,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.031,267
12, 128,0.112,3575,3.122,0,0,0,0,0,0,0,0,0,0,0,0,15,0.013,0,0,0,0,1016,0.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,2,0.002,0,0,0,0,480,0.419,1,0.001,1,0.001,0,0,0,0,0,0,0,3,0,6,0.05,1145
12, 3,0.3,33,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.556,10
12, 7,0.467,50,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.267,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0.333,15
12, 49,0.146,1006,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0.397,1,0.003,0,0,0,0,0,0,0,0,0,0,0,1,0.024,335
12, 4,0.8,23,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.75,5
12, 156,0.385,1216,3.002,0,0,0,0,0,0,0,0,0,0,0,0,16,0.04,0,0,0,0,358,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.015,2,0.005,2,0.005,0,0,0,0,109,0.269,0,0,1,0.002,0,0,0,0,0,0,0,3,0,1,0.06,405
12, 136,0.263,1625,3.137,0,0,0,0,0,0,0,0,0,0,0,0,7,0.014,0,0,0,0,460,0.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,1,0.002,1,0.002,0,0,0,0,161,0.311,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0.045,518
12, 40,0.192,667,3.207,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,200,0.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,44,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,208
12, 22,0.202,337,3.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.018,3,0.028,3,0.028,0,0,0,0,35,0.321,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.091,109
12, 19,0.241,274,3.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,90,1.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.013,0,0,0,0,21,0.266,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0.075,79
12, 66,0.228,933,3.217,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,265,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,72,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,290
12, 40,0.087,1747,3.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.015,0,0,0,0,0,0,0,0,53,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
12, 51,0.128,1429,3.599,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,400,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,2,0.005,2,0.005,0,0,0,0,63,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,397
12, 12,0.068,631,3.585,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,2,0.011,2,0.011,0,0,0,0,23,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.028,176
12, 19,0.093,770,3.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.02,1,0.005,1,0.005,0,0,0,0,34,0.167,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.029,204
12, 45,0.1,1755,3.917,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,449,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.02,2,0.004,2,0.004,0,0,0,0,57,0.127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.023,448
12, 74,0.155,1780,3.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.027,2,0.004,2,0.004,0,0,0,0,73,0.153,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0.04,477
12, 50,0.217,684,2.974,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,238,1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,1,0.004,0,0,0,0,10,0.043,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.021,230
12, 689,0.7,2098,2.132,0,0,0,0,0,0,0,0,0,0,0,0,181,0.184,0,0,0,0,807,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,9,0.009,10,0.01,0,0,0,0,422,0.429,7,0.007,0,0,1,0.001,0,0,0,0,0,28,1,3,0.108,984
12, 43,0.149,838,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,2,0.007,0,0,0,0,37,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
12, 8,0.032,746,3.008,0,0,0,0,0,0,0,0,0,0,0,0,4,0.016,0,0,0,0,208,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.02,5,0.02,0,0,0,0,85,0.343,1,0.004,0,0,0,0,0,0,0,0,0,6,2,4,0.144,248
12, 5,0.026,639,3.311,0,0,0,0,0,0,0,0,0,0,0,0,7,0.036,0,0,0,0,170,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.383,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0.202,193
12, 6,0.031,577,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,0,0,0,0,76,0.394,0,0,0,0,0,0,0,0,0,0,2,7,3,9,0.272,193
12, 49,0.124,1407,3.553,0,0,0,0,0,0,0,0,0,0,0,0,9,0.023,0,0,0,0,404,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,0,0,0,0,33,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.019,396
12, 43,0.091,1697,3.588,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,456,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021,473
12, 35,0.19,569,3.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.375,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.055,184
12, 34,0.137,841,3.378,0,0,0,0,0,0,0,0,0,0,0,0,5,0.02,0,0,0,0,259,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.024,249
12, 4,0.133,104,3.467,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033,0,0,0,0,33,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,30
12, 54,0.122,1553,3.498,0,0,0,0,0,0,0,0,0,0,0,0,4,0.009,0,0,0,0,426,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011,2,0.005,2,0.005,0,0,0,0,87,0.196,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0.098,444
12, 36,0.206,613,3.503,0,0,0,0,0,0,0,0,0,0,0,0,13,0.074,0,0,0,0,171,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,1,0.006,1,0.006,0,0,0,0,25,0.143,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.052,175
12, 24,0.255,268,2.851,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011,0,0,0,0,93,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.068,94
12, 51,0.364,365,2.607,0,0,0,0,0,0,0,0,0,0,0,0,4,0.029,0,0,0,0,132,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.057,0,0,0,0,0,0,0,0,31,0.221,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.048,140
12, 45,0.247,625,3.434,0,0,0,0,0,0,0,0,0,0,0,0,6,0.033,0,0,0,0,191,1.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,0,0,0,0,35,0.192,1,0.005,0,0,0,0,0,0,0,0,0,1,0,0,0.025,182
12, 181,0.534,1146,3.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,0,0,49,0.145,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.023,339
12, 81,0.509,463,2.912,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,169,1.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,3,0.019,3,0.019,0,0,0,0,17,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.056,159
12, 0,0,616,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016,185
12, 65,0.12,1893,3.506,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,0,0,0,0,596,1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,6,0.011,8,0.015,0,0,0,0,56,0.104,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0.056,540
12, 11,0.159,186,2.696,0,0,0,0,0,0,0,0,0,0,0,0,5,0.072,0,0,0,0,109,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014,0,0,1,0.014,0,0,0,0,21,0.304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.056,69
12, 10,0.286,69,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.057,3,0.086,0,0,0,0,10,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.176,35
12, 97,0.261,1174,3.156,0,0,0,0,0,0,0,0,0,0,0,0,21,0.056,0,0,0,0,387,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.022,8,0.022,8,0.022,0,0,0,0,71,0.191,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.041,372
12, 143,0.238,1912,3.181,0,0,0,0,0,0,0,0,0,0,0,0,13,0.022,0,0,0,0,699,1.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,4,0.007,4,0.007,0,0,0,0,69,0.115,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0.038,601
12, 21,0.15,436,3.114,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,137,0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.229,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.067,140
12, 6,0.2,89,2.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.143,30
12, 6,0.2,89,2.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.143,30
12, 2,0.222,30,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
12, 8,0.167,151,3.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.396,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.125,48
12, 8,0.195,151,3.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.244,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.167,41
12, 3,0.012,688,2.855,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,0,0,205,0.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.382,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0.174,241
12, 10,0.071,377,2.693,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,120,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.5,2,0.014,0,0,0,0,0,0,0,0,0,12,1,10,0.338,140
12, 8,0.043,506,2.706,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,163,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,66,0.353,2,0.011,0,0,0,0,0,0,0,0,0,7,0,7,0.183,187
12, 2,0.006,869,2.724,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,267,0.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0.379,0,0,0,0,0,0,0,0,0,0,0,16,1,15,0.25,319
12, 0,0,1271,2.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,160,0.362,0,0,0,0,0,0,0,0,0,0,4,20,0,15,0.203,442
12, 3,0.011,862,3.169,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,232,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.39,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0.186,272
12, 21,0.084,870,3.494,0,0,0,0,0,0,0,0,0,0,0,0,6,0.024,0,0,0,0,253,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,1,0.004,0,0,0,0,34,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
12, 24,0.137,583,3.331,0,0,0,0,0,0,0,0,0,0,0,0,6,0.034,0,0,0,0,176,1.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.029,0,0,0,0,0,0,0,0,30,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
12, 24,0.163,550,3.741,0,0,0,0,0,0,0,0,0,0,0,0,5,0.034,0,0,0,0,161,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,0,0,0,0,19,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037,147
12, 7,0.28,88,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,6,0.24,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0.176,25
12, 32,0.173,695,3.757,0,0,0,0,0,0,0,0,0,0,0,0,5,0.027,0,0,0,0,195,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,23,0.124,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.048,185
12, 18,0.105,618,3.593,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,175,1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,1,0.006,1,0.006,0,0,0,0,22,0.128,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.008,172
12, 9,0.134,227,3.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07,67
12, 3,0.056,185,3.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.057,54
12, 0,0,287,3.588,0,0,0,0,0,0,0,0,0,0,0,0,4,0.05,0,0,0,0,84,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.013,1,0.013,0,0,0,0,10,0.125,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.073,80
12, 4,0.022,643,3.572,0,0,0,0,0,0,0,0,0,0,0,0,5,0.028,0,0,0,0,179,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.111,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.048,180
12, 282,0.282,2819,2.816,0,0,0,0,0,0,0,0,0,0,0,0,9,0.009,0,0,0,0,1899,1.897,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,29,0.029,47,0.047,46,0.046,0,0,0,0,261,0.261,4,0.004,2,0.002,0,0,0,0,0,0,1,41,1,26,0.258,1001
12, 0,0,249,3.609,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043,0,0,0,0,77,1.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014,1,0.014,1,0.014,0,0,0,0,9,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045,69
12, 206,0.174,3823,3.229,0,0,0,0,0,0,0,0,0,0,0,0,24,0.02,0,0,0,0,1030,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.005,5,0.004,4,0.003,0,0,0,0,298,0.252,2,0.002,0,0,0,0,0,0,0,0,0,1,0,9,0.029,1184
12, 39,0.158,874,3.538,0,0,0,0,0,0,0,0,0,0,0,0,9,0.036,0,0,0,0,263,1.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,3,0.012,0,0,0,0,49,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
12, 97,0.14,2303,3.318,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,597,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,2,0.003,3,0.004,0,0,0,0,216,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,694
12, 54,0.097,1747,3.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,1,0.002,0,0,0,0,161,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,554
12, 28,0.157,500,2.809,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,173,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,2,0.011,0,0,0,0,46,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029,178
12, 63,0.17,1099,2.97,0,0,0,0,0,0,0,0,0,0,0,0,11,0.03,0,0,0,0,337,0.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,0,0,0,0,94,0.254,0,0,1,0.003,0,0,0,0,0,0,0,1,0,1,0.009,370
12, 89,0.124,2476,3.448,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,686,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,6,0.008,10,0.014,0,0,0,0,127,0.177,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.016,718
12, 59,0.206,960,3.345,0,0,0,0,0,0,0,0,0,0,0,0,4,0.014,0,0,0,0,286,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.021,0,0,0,0,0,0,0,0,45,0.157,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0.03,287
12, 13,0.06,887,4.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,2,0.009,2,0.009,0,0,0,0,23,0.106,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.065,217
12, 140,0.161,2999,3.439,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,792,0.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.006,6,0.007,11,0.013,0,0,0,0,125,0.143,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0.019,872
